Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:39.487,1:39.382,1:38.755,1
2,6,Nico Rosberg,Mercedes,1:40.511,1:39.490,1:39.058,2
3,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:41.002,1:40.429,1:39.589,3
4,7,Kimi Räikkönen,Ferrari,1:40.338,1:39.629,1:39.604,4
5,5,Sebastian Vettel,Ferrari,1:40.341,1:40.034,1:39.661,5
6,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:40.424,1:39.903,1:39.818,6
7,27,Nico Hülkenberg,Force India-Mercedes,1:41.000,1:40.709,1:40.501,7
8,11,Sergio Pérez,Force India-Mercedes,1:40.864,1:40.743,1:40.519,8
9,14,Fernando Alonso,McLaren-Honda,1:41.616,1:41.044,1:41.106,9
10,19,Felipe Massa,Williams-Mercedes,1:41.157,1:40.858,1:41.213,10
11,77,Valtteri Bottas,Williams-Mercedes,1:41.192,1:41.084,,11
12,22,Jenson Button,McLaren-Honda,1:41.158,1:41.272,,12
13,21,Esteban Gutiérrez,Haas-Ferrari,1:41.639,1:41.480,,13
14,8,Romain Grosjean,Haas-Ferrari,1:41.467,1:41.564,,14
15,30,Jolyon Palmer,Renault,1:41.775,1:41.820,,15
16,94,Pascal Wehrlein,MRT-Mercedes,1:41.886,1:41.995,,16
17,26,Daniil Kvyat,Toro Rosso-Ferrari,1:42.003,,,17
18,20,Kevin Magnussen,Renault,1:42.142,,,18
19,12,Felipe Nasr,Sauber-Ferrari,1:42.247,,,19
20,31,Esteban Ocon,MRT-Mercedes,1:42.286,,,20
21,55,Carlos Sainz Jr.,Toro Rosso-Ferrari,1:42.393,,,21
22,9,Marcus Ericsson,Sauber-Ferrari,1:42.637,,,22
