Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:26.573,1:25.971,1:25.269,1
2,44,Lewis Hamilton,Mercedes,1:26.629,1:25.390,1:25.525,2
3,33,Max Verstappen,Red Bull Racing-Honda,1:26.319,1:25.467,1:25.562,3
4,16,Charles Leclerc,Ferrari,1:26.857,1:26.240,1:26.035,4
5,23,Alexander Albon,Red Bull Racing-Honda,1:27.126,1:26.285,1:26.047,5
6,3,Daniel Ricciardo,Renault,1:26.836,1:26.096,1:26.223,6
7,31,Esteban Ocon,Renault,1:27.086,1:26.364,1:26.242,7
8,4,Lando Norris,McLaren-Renault,1:26.829,1:26.316,1:26.458,8
9,11,Sergio Pérez,Racing Point-BWT Mercedes,1:27.120,1:26.330,1:26.704,9
10,55,Carlos Sainz Jr.,McLaren-Renault,1:27.378,1:26.361,1:26.709,10
11,5,Sebastian Vettel,Ferrari,1:27.107,1:26.738,N/A,11
12,10,Pierre Gasly,AlphaTauri-Honda,1:27.072,1:26.776,N/A,12
13,26,Daniil Kvyat,AlphaTauri-Honda,1:27.285,1:26.848,N/A,13
14,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:27.532,1:26.936,N/A,14
15,20,Kevin Magnussen,Haas-Ferrari,1:27.231,1:27.125,N/A,15
16,8,Romain Grosjean,Haas-Ferrari,1:27.562,N/A,N/A,16
17,63,George Russell,Williams-Mercedes,1:27.564,N/A,N/A,17
18,6,Nicholas Latifi,Williams-Mercedes,1:27.812,N/A,N/A,18
19,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:27.817,N/A,N/A,19
20,27,Nico Hülkenberg,Racing Point-BWT Mercedes,1:28.021,N/A,N/A,20
