Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:19.514,1:19.092,1:18.887,1
2,77,Valtteri Bottas,Mercedes,1:19.786,1:18.952,1:18.956,2
3,55,Carlos Sainz Jr.,McLaren-Renault,1:20.099,1:19.705,1:19.695,3
4,11,Sergio Pérez,Racing Point-BWT Mercedes,1:20.048,1:19.718,1:19.720,4
5,33,Max Verstappen,Red Bull Racing-Honda,1:20.193,1:19.780,1:19.795,5
6,4,Lando Norris,McLaren-Renault,1:20.344,1:19.962,1:19.820,6
7,3,Daniel Ricciardo,Renault,1:20.548,1:20.031,1:19.864,7
8,18,Lance Stroll,Racing Point-BWT Mercedes,1:20.400,1:19.924,1:20.049,8
9,23,Alexander Albon,Red Bull Racing-Honda,1:21.104,1:20.064,1:20.090,9
10,10,Pierre Gasly,AlphaTauri-Honda,1:20.145,1:19.909,1:20.177,10
11,26,Daniil Kvyat,AlphaTauri-Honda,1:20.307,1:20.169,N/A,11
12,31,Esteban Ocon,Renault,1:20.747,1:20.234,N/A,12
13,16,Charles Leclerc,Ferrari,1:20.443,1:20.273,N/A,13
14,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:21.010,1:20.926,N/A,14
15,20,Kevin Magnussen,Haas-Ferrari,1:20.869,1:21.573,N/A,15
16,8,Romain Grosjean,Haas-Ferrari,1:21.139,N/A,N/A,16
17,5,Sebastian Vettel,Ferrari,1:21.151,N/A,N/A,17
18,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:21.206,N/A,N/A,18
19,63,George Russell,Williams-Mercedes,1:21.587,N/A,N/A,19
20,6,Nicholas Latifi,Williams-Mercedes,1:21.717,N/A,N/A,20
