Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:32.983,1:32.835,1:31.304,1
2,33,Max Verstappen,Red Bull Racing-Honda,1:33.630,1:33.157,1:31.867,2
3,77,Valtteri Bottas,Mercedes,1:32.656,1:32.405,1:31.956,3
4,11,Sergio Pérez,Racing Point-BWT Mercedes,1:33.704,1:33.038,1:32.317,4
5,3,Daniel Ricciardo,Renault,1:33.650,1:32.218,1:32.364,5
6,55,Carlos Sainz Jr.,McLaren-Renault,1:33.967,1:32.757,1:32.550,6
7,31,Esteban Ocon,Renault,1:33.557,1:33.196,1:32.624,7
8,4,Lando Norris,McLaren-Renault,1:33.804,1:33.081,1:32.847,8
9,10,Pierre Gasly,AlphaTauri-Honda,1:33.734,1:33.139,1:33.000,9
10,23,Alexander Albon,Red Bull Racing-Honda,1:33.919,1:33.153,1:33.008,15
11,16,Charles Leclerc,Ferrari,1:34.071,1:33.239,N/A,10
12,26,Daniil Kvyat,AlphaTauri-Honda,1:33.511,1:33.249,N/A,11
13,18,Lance Stroll,Racing Point-BWT Mercedes,1:33.852,1:33.364,N/A,12
14,63,George Russell,Williams-Mercedes,1:34.020,1:33.583,N/A,13
15,5,Sebastian Vettel,Ferrari,1:34.134,1:33.609,N/A,14
16,8,Romain Grosjean,Haas-Ferrari,1:34.592,N/A,N/A,16
17,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:34.594,N/A,N/A,17
18,20,Kevin Magnussen,Haas-Ferrari,1:34.681,N/A,N/A,18
19,6,Nicholas Latifi,Williams-Mercedes,1:35.066,N/A,N/A,20
20,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:35.267,N/A,N/A,19
