Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,18,Lance Stroll,Racing Point-BWT Mercedes,2:07.467,1:53.372,1:47.765,1
2,33,Max Verstappen,Red Bull Racing-Honda,1:57.485,1:50.293,1:48.055,2
3,11,Sergio Pérez,Racing Point-BWT Mercedes,2:07.614,1:54.097,1:49.321,3
4,23,Alexander Albon,Red Bull Racing-Honda,1:59.431,1:52.282,1:50.448,4
5,3,Daniel Ricciardo,Renault,2:05.598,1:54.278,1:51.595,5
6,44,Lewis Hamilton,Mercedes,2:07.559,1:52.709,1:52.560,6
7,31,Esteban Ocon,Renault,2:06.115,1:53.657,1:52.622,7
8,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,2:01.249,1:53.793,1:52.745,8
9,77,Valtteri Bottas,Mercedes,2:07.001,1:53.767,1:53.258,9
10,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,2:07.341,1:53.431,1:57.226,10
11,4,Lando Norris,McLaren-Renault,2:07.167,1:54.945,N/A,14
12,5,Sebastian Vettel,Ferrari,2:03.356,1:55.169,N/A,11
13,55,Carlos Sainz Jr.,McLaren-Renault,2:07.489,1:55.410,N/A,15
14,16,Charles Leclerc,Ferrari,2:04.464,1:56.696,N/A,12
15,10,Pierre Gasly,AlphaTauri-Honda,2:05.579,1:58.556,N/A,19
16,20,Kevin Magnussen,Haas-Ferrari,2:08.007,N/A,N/A,13
17,26,Daniil Kvyat,AlphaTauri-Honda,2:09.070,N/A,N/A,16
18,63,George Russell,Williams-Mercedes,2:10.017,N/A,N/A,PL
19,8,Romain Grosjean,Haas-Ferrari,2:12.909,N/A,N/A,17
20,6,Nicholas Latifi,Williams-Mercedes,2:21.611,N/A,N/A,PL
