Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:25.900,1:25.347,1:24.303,1
2,77,Valtteri Bottas,Mercedes,1:25.801,1:25.015,1:24.616,2
3,33,Max Verstappen,Red Bull Racing-Honda,1:26.115,1:26.144,1:25.325,3
4,16,Charles Leclerc,Ferrari,1:26.550,1:26.203,1:25.427,4
5,4,Lando Norris,McLaren-Renault,1:26.855,1:26.420,1:25.782,5
6,18,Lance Stroll,Racing Point-BWT Mercedes,1:26.243,1:26.501,1:25.839,6
7,55,Carlos Sainz Jr.,McLaren-Renault,1:26.715,1:26.149,1:25.965,7
8,3,Daniel Ricciardo,Renault,1:26.677,1:26.339,1:26.009,8
9,31,Esteban Ocon,Renault,1:26.396,1:26.252,1:26.209,9
10,5,Sebastian Vettel,Ferrari,1:26.469,1:26.455,1:26.339,10
11,10,Pierre Gasly,AlphaTauri-Honda,1:26.343,1:26.501,N/A,11
12,23,Alexander Albon,Red Bull Racing-Honda,1:26.565,1:26.545,N/A,12
13,27,Nico Hülkenberg,Racing Point-BWT Mercedes,1:26.327,1:26.566,N/A,13
14,26,Daniil Kvyat,AlphaTauri-Honda,1:26.774,1:26.744,N/A,19
15,63,George Russell,Williams-Mercedes,1:26.732,1:27.092,N/A,20
16,20,Kevin Magnussen,Haas-Ferrari,1:27.158,N/A,N/A,14
17,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:27.164,N/A,N/A,15
18,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:27.366,N/A,N/A,16
19,8,Romain Grosjean,Haas-Ferrari,1:27.643,N/A,N/A,17
20,6,Nicholas Latifi,Williams-Mercedes,1:27.705,N/A,N/A,18
