Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,4,Lando Norris,McLaren-Mercedes,1:19.911,1:19.727,1:19.327,1
2,81,Oscar Piastri,McLaren-Mercedes,1:20.076,1:19.808,1:19.436,2
3,63,George Russell,Mercedes,1:20.169,1:19.877,1:19.440,3
4,16,Charles Leclerc,Ferrari,1:20.074,1:20.007,1:19.461,4
5,55,Carlos Sainz Jr.,Ferrari,1:20.149,1:19.799,1:19.467,5
6,44,Lewis Hamilton,Mercedes,1:20.477,1:19.641,1:19.513,6
7,1,Max Verstappen,Red Bull Racing-Honda RBPT,1:20.226,1:19.662,1:20.022,7
8,11,Sergio Pérez,Red Bull Racing-Honda RBPT,1:20.598,1:20.216,1:20.062,8
9,23,Alexander Albon,Williams-Mercedes,1:20.542,1:20.314,1:20.299,9
10,27,Nico Hülkenberg,Haas-Ferrari,1:20.781,1:20.411,1:20.339,10
11,14,Fernando Alonso,Aston MartinAramco-Mercedes,1:20.617,1:20.421,N/A,11
12,3,Daniel Ricciardo,RB-Honda RBPT,1:20.901,1:20.479,N/A,12
13,20,Kevin Magnussen,Haas-Ferrari,1:20.856,1:20.698,N/A,13
14,10,Pierre Gasly,Alpine-Renault,1:20.748,1:20.738,N/A,14
15,31,Esteban Ocon,Alpine-Renault,1:20.764,1:20.766,N/A,15
16,22,Yuki Tsunoda,RB-Honda RBPT,1:20.945,N/A,N/A,16
17,18,Lance Stroll,Aston MartinAramco-Mercedes,1:21.013,N/A,N/A,17
18,43,Franco Colapinto,Williams-Mercedes,1:21.061,N/A,N/A,18
19,77,Valtteri Bottas,KickSauber-Ferrari,1:21.101,N/A,N/A,19
20,24,Zhou Guanyu,KickSauber-Ferrari,1:21.445,N/A,N/A,20
