Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,4,Lando Norris,McLaren-Mercedes,1:17.755,1:15.540,1:15.227,1
2,81,Oscar Piastri,McLaren-Mercedes,1:17.504,1:15.785,1:15.249,2
3,1,Max Verstappen,Red Bull Racing-Honda RBPT,1:17.087,1:15.770,1:15.273,3
4,55,Carlos Sainz Jr.,Ferrari,1:17.244,1:15.885,1:15.696,4
5,44,Lewis Hamilton,Mercedes,1:17.087,1:16.307,1:15.854,5
6,16,Charles Leclerc,Ferrari,1:17.437,1:15.891,1:15.905,6
7,14,Fernando Alonso,Aston MartinAramco-Mercedes,1:17.624,1:16.117,1:16.043,7
8,18,Lance Stroll,Aston MartinAramco-Mercedes,1:17.405,1:16.075,1:16.244,8
9,3,Daniel Ricciardo,RB-Honda RBPT,1:17.050,1:16.202,1:16.447,9
10,22,Yuki Tsunoda,RB-Honda RBPT,1:17.436,1:16.121,1:16.477,10
11,27,Nico Hülkenberg,Haas-Ferrari,1:17.362,1:16.317,N/A,11
12,77,Valtteri Bottas,KickSauber-Ferrari,1:17.487,1:16.384,N/A,12
13,23,Alexander Albon,Williams-Mercedes,1:17.280,1:16.429,N/A,13
14,2,Logan Sargeant,Williams-Mercedes,1:17.770,1:16.543,N/A,14
15,20,Kevin Magnussen,Haas-Ferrari,1:17.851,1:16.548,N/A,15
16,11,Sergio Pérez,Red Bull Racing-Honda RBPT,1:17.886,N/A,N/A,16
17,63,George Russell,Mercedes,1:17.968,N/A,N/A,17
18,24,Zhou Guanyu,KickSauber-Ferrari,1:18.037,N/A,N/A,18
19,31,Esteban Ocon,Alpine-Renault,1:18.049,N/A,N/A,19
20,10,Pierre Gasly,Alpine-Renault,1:18.166,N/A,N/A,PL
