Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,5,Sebastian Vettel,Ferrari,1:12.538,1:12.505,1:11.212,1
2,77,Valtteri Bottas,Mercedes,1:12.962,1:12.152,1:11.416,2
3,7,Kimi Räikkönen,Ferrari,1:12.505,1:12.336,1:11.547,3
4,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:13.127,1:12.188,1:11.822,4
5,20,Kevin Magnussen,Haas-Ferrari,1:13.105,1:12.523,1:12.200,5
6,8,Romain Grosjean,Haas-Ferrari,1:12.986,1:12.722,1:12.544,6
7,27,Nico Hülkenberg,Renault,1:13.479,1:12.946,1:12.560,7
8,55,Carlos Sainz Jr.,Renault,1:13.324,1:13.032,1:12.692,8
9,16,Charles Leclerc,Sauber-Ferrari,1:13.077,1:12.995,1:12.717,9
10,11,Sergio Pérez,Force India-Mercedes,1:13.427,1:13.072,1:12.774,10
11,14,Fernando Alonso,McLaren-Renault,1:13.614,1:13.657,N/A,11
12,35,Sergey Sirotkin,Williams-Mercedes,1:13.708,1:13.702,N/A,12
13,9,Marcus Ericsson,Sauber-Ferrari,1:13.562,1:13.736,N/A,13
14,44,Lewis Hamilton,Mercedes,1:13.012,No time,N/A,14
15,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:13.318,No time,N/A,19
16,31,Esteban Ocon,Force India-Mercedes,1:13.720,N/A,N/A,15
17,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:13.749,N/A,N/A,20
18,28,Brendon Hartley,Scuderia Toro Rosso-Honda,1:14.045,N/A,N/A,16
19,18,Lance Stroll,Williams-Mercedes,1:14.206,N/A,N/A,17
20,2,Stoffel Vandoorne,McLaren-Renault,1:14.401,N/A,N/A,18
