Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,1,Max Verstappen,Red Bull Racing-Honda RBPT,1:29.878,1:29.964,1:28.877,1
2,81,Oscar Piastri,McLaren-Mercedes,1:30.439,1:30.122,1:29.458,2
3,4,Lando Norris,McLaren-Mercedes,1:30.063,1:30.296,1:29.493,3
4,16,Charles Leclerc,Ferrari,1:30.393,1:29.940,1:29.542,4
5,11,Sergio Pérez,Red Bull Racing-Honda RBPT,1:30.652,1:29.965,1:29.650,5
6,55,Carlos Sainz Jr.,Ferrari,1:30.651,1:30.067,1:29.850,6
7,44,Lewis Hamilton,Mercedes,1:30.811,1:30.040,1:29.908,7
8,63,George Russell,Mercedes,1:30.811,1:30.268,1:30.219,8
9,22,Yuki Tsunoda,AlphaTauri-Honda RBPT,1:30.733,1:30.204,1:30.303,9
10,14,Fernando Alonso,Aston MartinAramco-Mercedes,1:30.971,1:30.465,1:30.560,10
11,40,Liam Lawson,AlphaTauri-Honda RBPT,1:30.425,1:30.508,N/A,11
12,10,Pierre Gasly,Alpine-Renault,1:30.843,1:30.509,N/A,12
13,23,Alexander Albon,Williams-Mercedes,1:30.941,1:30.537,N/A,13
14,31,Esteban Ocon,Alpine-Renault,1:30.960,1:30.586,N/A,14
15,20,Kevin Magnussen,Haas-Ferrari,1:30.976,1:30.665,N/A,15
16,77,Valtteri Bottas,Alfa Romeo-Ferrari,1:31.049,N/A,N/A,16
17,18,Lance Stroll,Aston MartinAramco-Mercedes,1:31.181,N/A,N/A,17
18,27,Nico Hülkenberg,Haas-Ferrari,1:31.299,N/A,N/A,18
19,24,Zhou Guanyu,Alfa Romeo-Ferrari,1:31.398,N/A,N/A,19
—,2,Logan Sargeant,Williams-Mercedes,No time,N/A,N/A,PL
