Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,1,Max Verstappen,Red Bull Racing-Honda RBPT,1:12.386,1:11.908,1:11.365,1
2,14,Fernando Alonso,Aston MartinAramco-Mercedes,1:12.886,1:12.107,1:11.449,2
3,16,Charles Leclerc,Ferrari,1:12.912,1:12.103,1:11.471,6
4,31,Esteban Ocon,Alpine-Renault,1:12.967,1:12.248,1:11.553,3
5,55,Carlos Sainz Jr.,Ferrari,1:12.717,1:12.210,1:11.630,4
6,44,Lewis Hamilton,Mercedes,1:12.872,1:12.156,1:11.725,5
7,10,Pierre Gasly,Alpine-Renault,1:13.033,1:12.169,1:11.933,7
8,63,George Russell,Mercedes,1:12.769,1:12.151,1:11.964,8
9,22,Yuki Tsunoda,AlphaTauri-Honda RBPT,1:12.642,1:12.249,1:12.082,9
10,4,Lando Norris,McLaren-Mercedes,1:12.877,1:12.377,1:12.254,10
11,81,Oscar Piastri,McLaren-Mercedes,1:13.006,1:12.395,N/A,11
12,21,Nyck de Vries,AlphaTauri-Honda RBPT,1:13.054,1:12.428,N/A,12
13,23,Alexander Albon,Williams-Mercedes,1:12.706,1:12.527,N/A,13
14,18,Lance Stroll,Aston MartinAramco-Mercedes,1:12.722,1:12.623,N/A,14
15,77,Valtteri Bottas,Alfa Romeo-Ferrari,1:13.038,1:12.625,N/A,15
16,2,Logan Sargeant,Williams-Mercedes,1:13.113,N/A,N/A,16
17,20,Kevin Magnussen,Haas-Ferrari,1:13.270,N/A,N/A,17
18,27,Nico Hülkenberg,Haas-Ferrari,1:13.279,N/A,N/A,18
19,24,Zhou Guanyu,Alfa Romeo-Ferrari,1:13.523,N/A,N/A,19
20,11,Sergio Pérez,Red Bull Racing-Honda RBPT,1:13.850,N/A,N/A,20
