Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:12.692,1:12.496,1:11.459,1
2,5,Sebastian Vettel,Ferrari,1:13.046,1:12.749,1:11.789,2
3,77,Valtteri Bottas,Mercedes,1:12.685,1:12.563,1:12.177,3
4,7,Kimi Räikkönen,Ferrari,1:13.548,1:12.580,1:12.252,4
5,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:13.177,1:12.751,1:12.403,5
6,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:13.543,1:12.810,1:12.557,6
7,19,Felipe Massa,Williams-Mercedes,1:13.435,1:13.012,1:12.858,7
8,11,Sergio Pérez,Force India-Mercedes,1:13.470,1:13.262,1:13.018,8
9,31,Esteban Ocon,Force India-Mercedes,1:13.520,1:13.320,1:13.135,9
10,27,Nico Hülkenberg,Renault,1:13.804,1:13.406,1:13.271,10
11,26,Daniil Kvyat,Toro Rosso,1:13.802,1:13.690,,11
12,14,Fernando Alonso,McLaren-Honda,1:13.669,1:13.693,,12
13,55,Carlos Sainz Jr.,Toro Rosso,1:14.051,1:13.756,,13
14,8,Romain Grosjean,Haas-Ferrari,1:13.780,1:13.839,,14
15,30,Jolyon Palmer,Renault,1:13.990,1:14.293,,15
16,2,Stoffel Vandoorne,McLaren-Honda,1:14.182,,,16
17,18,Lance Stroll,Williams-Mercedes,1:14.209,,,17
18,20,Kevin Magnussen,Haas-Ferrari,1:14.318,,,18
19,9,Marcus Ericsson,Sauber-Ferrari,1:14.495,,,19
20,94,Pascal Wehrlein,Sauber-Ferrari,1:14.810,,,PL
