Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:36.009,1:34.660,1:35.554,1
2,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:37.344,1:36.113,1:36.702,13
3,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:38.304,1:37.313,1:36.841,16
4,18,Lance Stroll,Williams-Mercedes,1:37.653,1:37.002,1:37.032,2
5,31,Esteban Ocon,Force India-Mercedes,1:38.775,1:37.580,1:37.719,3
6,77,Valtteri Bottas,Mercedes,1:35.716,1:35.396,1:37.833,4
7,7,Kimi Räikkönen,Ferrari,1:38.235,1:37.031,1:37.987,5
8,5,Sebastian Vettel,Ferrari,1:37.198,1:36.223,1:38.064,6
9,19,Felipe Massa,Williams-Mercedes,1:38.338,1:37.456,1:38.251,7
10,2,Stoffel Vandoorne,McLaren-Honda,1:38.767,1:37.471,1:39.157,18
11,11,Sergio Pérez,Force India-Mercedes,1:38.511,1:37.582,,10
12,27,Nico Hülkenberg,Renault,1:39.242,1:38.059,,14
13,14,Fernando Alonso,McLaren-Honda,1:39.134,1:38.202,,19
14,26,Daniil Kvyat,Toro Rosso,1:39.183,1:38.245,,8
15,55,Carlos Sainz Jr.,Toro Rosso,1:39.788,1:38.526,,15
16,20,Kevin Magnussen,Haas-Ferrari,1:40.489,,,9
17,30,Jolyon Palmer,Renault,1:40.646,,,17
18,9,Marcus Ericsson,Sauber-Ferrari,1:41.732,,,11
19,94,Pascal Wehrlein,Sauber-Ferrari,1:41.875,,,12
—,8,Romain Grosjean,Haas-Ferrari,1:43.355,,,20
