Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:09.452,1:08.638,1:08.322,1
2,5,Sebastian Vettel,Ferrari,1:09.643,1:08.494,1:08.360,2
3,7,Kimi Räikkönen,Ferrari,1:09.405,1:09.116,1:08.538,3
4,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:09.820,1:09.050,1:08.925,4
5,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:09.828,1:09.533,1:09.330,14
6,11,Sergio Pérez,Force India-Mercedes,1:10.145,1:09.760,1:09.598,5
7,14,Fernando Alonso,McLaren-Honda,1:10.172,1:09.593,1:09.617,6
8,27,Nico Hülkenberg,Renault,1:10.078,1:09.726,1:09.703,7
9,55,Carlos Sainz Jr.,Renault,1:10.227,1:09.768,1:09.805,8
10,19,Felipe Massa,Williams-Mercedes,1:09.789,1:09.612,1:09.841,9
11,31,Esteban Ocon,Force India-Mercedes,1:10.168,1:09.830,,10
12,8,Romain Grosjean,Haas-Ferrari,1:10.148,1:09.879,,11
13,2,Stoffel Vandoorne,McLaren-Honda,1:10.286,1:10.116,,12
14,20,Kevin Magnussen,Haas-Ferrari,1:10.521,1:10.154,,13
15,28,Brendon Hartley,Toro Rosso,1:10.625,No time,,18
16,94,Pascal Wehrlein,Sauber-Ferrari,1:10.678,,,15
17,10,Pierre Gasly,Toro Rosso,1:10.686,,,19
18,18,Lance Stroll,Williams-Mercedes,1:10.776,,,16
19,9,Marcus Ericsson,Sauber-Ferrari,1:10.875,,,17
—,44,Lewis Hamilton,Mercedes,No time,,,PL
