Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:24.191,1:23.251,1:22.188,1
2,5,Sebastian Vettel,Ferrari,1:25.210,1:23.401,1:22.456,2
3,77,Valtteri Bottas,Mercedes,1:24.514,1:23.215,1:22.481,3
4,7,Kimi Räikkönen,Ferrari,1:24.352,1:23.376,1:23.033,4
5,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:24.482,1:24.092,1:23.485,5
6,8,Romain Grosjean,Haas-Ferrari,1:25.419,1:24.718,1:24.074,6
7,19,Felipe Massa,Williams-Mercedes,1:25.099,1:24.597,1:24.443,7
8,55,Carlos Sainz Jr.,Toro Rosso,1:25.542,1:24.997,1:24.487,8
9,26,Daniil Kvyat,Toro Rosso,1:25.970,1:24.864,1:24.512,9
10,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:25.383,1:23.989,No time,15
11,11,Sergio Pérez,Force India-Mercedes,1:25.064,1:25.081,,10
12,27,Nico Hülkenberg,Renault,1:24.975,1:25.091,,11
13,14,Fernando Alonso,McLaren-Honda,1:25.872,1:25.425,,12
14,31,Esteban Ocon,Force India-Mercedes,1:26.009,1:25.568,,13
15,9,Marcus Ericsson,Sauber-Ferrari,1:26.236,1:26.465,,14
16,36,Antonio Giovinazzi,Sauber-Ferrari,1:26.419,,,16
17,20,Kevin Magnussen,Haas-Ferrari,1:26.847,,,17
18,2,Stoffel Vandoorne,McLaren-Honda,1:26.858,,,18
19,18,Lance Stroll,Williams-Mercedes,1:27.143,,,20
20,30,Jolyon Palmer,Renault,1:28.244,,,19
