Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:31.041,1:29.555,1:28.769,1
2,44,Lewis Hamilton,Mercedes,1:30.814,1:29.535,1:28.792,2
3,5,Sebastian Vettel,Ferrari,1:31.037,1:29.596,1:29.247,3
4,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:31.667,1:30.497,1:29.545,4
5,7,Kimi Räikkönen,Ferrari,1:30.988,1:29.843,1:29.567,5
6,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:30.904,1:30.307,1:29.687,6
7,27,Nico Hülkenberg,Renault,1:31.057,1:30.169,1:29.842,7
8,19,Felipe Massa,Williams-Mercedes,1:31.373,1:30.677,1:30.074,8
9,8,Romain Grosjean,Haas-Ferrari,1:31.691,1:30.857,1:30.763,9
10,30,Jolyon Palmer,Renault,1:31.458,1:30.899,1:31.074,10
11,26,Daniil Kvyat,Toro Rosso,1:31.531,1:30.923,,11
12,18,Lance Stroll,Williams-Mercedes,1:31.748,1:31.168,,12
13,94,Pascal Wehrlein,Sauber-Ferrari,1:31.995,1:31.414,,13
14,31,Esteban Ocon,Force India-Mercedes,1:31.774,1:31.684,,14
15,14,Fernando Alonso,McLaren-Honda,1:32.054,No time,,15
16,55,Carlos Sainz Jr.,Toro Rosso,1:32.118,,,16
17,2,Stoffel Vandoorne,McLaren-Honda,1:32.313,,,17
18,11,Sergio Pérez,Force India-Mercedes,1:32.318,,,18
19,9,Marcus Ericsson,Sauber-Ferrari,1:32.543,,,19
20,20,Kevin Magnussen,Haas-Ferrari,1:32.900,,,20
