Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,33,Max Verstappen,Red Bull Racing-Honda,1:04.249,1:03.927,1:03.720,1
2,4,Lando Norris,McLaren-Mercedes,1:04.345,1:04.415,1:03.768,2
3,11,Sergio Pérez,Red Bull Racing-Honda,1:04.833,1:04.483,1:03.990,3
4,44,Lewis Hamilton,Mercedes,1:04.506,1:04.258,1:04.014,4
5,77,Valtteri Bottas,Mercedes,1:04.563,1:04.376,1:04.049,5
6,10,Pierre Gasly,AlphaTauri-Honda,1:04.841,1:04.412,1:04.107,6
7,22,Yuki Tsunoda,AlphaTauri-Honda,1:04.967,1:04.518,1:04.273,7
8,5,Sebastian Vettel,Aston Martin-Mercedes,1:04.846,1:04.493,1:04.570,11
9,63,George Russell,Williams-Mercedes,1:04.907,1:04.553,1:04.591,8
10,18,Lance Stroll,Aston Martin-Mercedes,1:04.927,1:04.547,1:04.618,9
11,55,Carlos Sainz Jr.,Ferrari,1:04.596,1:04.559,N/A,10
12,16,Charles Leclerc,Ferrari,1:04.906,1:04.600,N/A,12
13,3,Daniel Ricciardo,McLaren-Mercedes,1:04.977,1:04.719,N/A,13
14,14,Fernando Alonso,Alpine-Renault,1:04.472,1:04.856,N/A,14
15,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:04.782,1:05.083,N/A,15
16,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:05.009,N/A,N/A,16
17,31,Esteban Ocon,Alpine-Renault,1:05.051,N/A,N/A,17
18,6,Nicholas Latifi,Williams-Mercedes,1:05.195,N/A,N/A,18
19,47,Mick Schumacher,Haas-Ferrari,1:05.427,N/A,N/A,19
20,9,Nikita Mazepin,Haas-Ferrari,1:05.951,N/A,N/A,20
