Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,16,Charles Leclerc,Ferrari,1:29.474,1:29.130,1:28.796,1
2,55,Carlos Sainz Jr.,Ferrari,1:30.079,1:29.729,1:28.986,2
3,1,Max Verstappen,Red Bull Racing-RBPT,1:29.836,1:29.202,1:28.991,3
4,11,Sergio Pérez,Red Bull Racing-RBPT,1:30.055,1:29.673,1:29.036,4
5,77,Valtteri Bottas,Alfa Romeo-Ferrari,1:30.845,1:29.751,1:29.475,5
6,44,Lewis Hamilton,Mercedes,1:30.388,1:29.797,1:29.625,6
7,10,Pierre Gasly,AlphaTauri-RBPT,1:30.779,1:30.128,1:29.690,7
8,4,Lando Norris,McLaren-Mercedes,1:30.761,1:29.634,1:29.750,8
9,22,Yuki Tsunoda,AlphaTauri-RBPT,1:30.485,1:30.031,1:29.932,9
10,18,Lance Stroll,Aston MartinAramco-Mercedes,1:30.441,1:29.996,1:30.676,10
11,14,Fernando Alonso,Alpine-Renault,1:30.407,1:30.160,N/A,11
12,63,George Russell,Mercedes,1:30.490,1:30.173,N/A,12
13,5,Sebastian Vettel,Aston MartinAramco-Mercedes,1:30.677,1:30.214,N/A,13
14,3,Daniel Ricciardo,McLaren-Mercedes,1:30.583,1:30.310,N/A,14
15,47,Mick Schumacher,Haas-Ferrari,1:30.645,1:30.423,N/A,15
16,20,Kevin Magnussen,Haas-Ferrari,1:30.975,N/A,N/A,16
17,24,Zhou Guanyu,Alfa Romeo-Ferrari,1:31.020,N/A,N/A,17
18,23,Alexander Albon,Williams-Mercedes,1:31.266,N/A,N/A,18
19,6,Nicholas Latifi,Williams-Mercedes,1:31.325,N/A,N/A,19
—,31,Esteban Ocon,Alpine-Renault,No time,N/A,N/A,20
