Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,16,Charles Leclerc,Ferrari,1:43.587,1:42.938,1:42.519,1
2,5,Sebastian Vettel,Ferrari,1:44.109,1:43.037,1:43.267,2
3,44,Lewis Hamilton,Mercedes,1:45.260,1:43.592,1:43.282,3
4,77,Valtteri Bottas,Mercedes,1:45.141,1:43.980,1:43.415,4
5,33,Max Verstappen,Red Bull Racing-Honda,1:44.622,1:44.132,1:43.690,5
6,3,Daniel Ricciardo,Renault,1:45.560,1:44.103,1:44.257,10
7,27,Nico Hülkenberg,Renault,1:45.899,1:44.549,1:44.542,12
8,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:45.842,1:44.140,1:44.557,6
9,11,Sergio Pérez,Racing Point-BWT Mercedes,1:45.732,1:44.707,1:44.706,7
10,20,Kevin Magnussen,Haas-Ferrari,1:45.839,1:44.738,1:45.086,8
11,8,Romain Grosjean,Haas-Ferrari,1:45.694,1:44.797,N/A,9
12,4,Lando Norris,McLaren-Renault,1:46.154,1:44.847,N/A,11
13,18,Lance Stroll,Racing Point-BWT Mercedes,1:46.000,1:45.047,N/A,16
14,23,Alexander Albon,Red Bull Racing-Honda,1:45.528,1:45.799,N/A,17
15,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:45.637,No time,N/A,18
16,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:46.435,N/A,N/A,13
17,55,Carlos Sainz Jr.,McLaren-Renault,1:46.507,N/A,N/A,15
18,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:46.518,N/A,N/A,19
19,63,George Russell,Williams-Mercedes,1:47.548,N/A,N/A,14
—,88,Robert Kubica,Williams-Mercedes,No time,N/A,N/A,PL
