Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:33.750,1:33.160,1:32.029,1
2,5,Sebastian Vettel,Ferrari,1:33.766,1:32.782,1:32.041,2
3,33,Max Verstappen,Red Bull Racing-Honda,1:33.549,1:33.120,1:32.096,3
4,16,Charles Leclerc,Ferrari,1:33.988,1:32.760,1:32.137,4
5,44,Lewis Hamilton,Mercedes,1:33.454,1:33.045,1:32.321,5
6,23,Alexander Albon,Red Bull Racing-Honda,1:33.984,1:32.898,1:32.548,6
7,55,Carlos Sainz Jr.,McLaren-Renault,1:33.916,1:33.422,1:32.847,7
8,4,Lando Norris,McLaren-Renault,1:33.353,1:33.316,1:33.175,8
9,3,Daniel Ricciardo,Renault,1:33.835,1:33.608,1:33.488,9
10,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:33.556,1:33.715,1:33.601,10
11,27,Nico Hülkenberg,Renault,1:34.092,1:33.815,N/A,11
12,20,Kevin Magnussen,Haas-Ferrari,1:33.812,1:33.979,N/A,12
13,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:34.138,1:33.989,N/A,13
14,18,Lance Stroll,Racing Point-BWT Mercedes,1:33.921,1:34.100,N/A,14
15,8,Romain Grosjean,Haas-Ferrari,1:34.161,1:34.158,N/A,15
16,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:34.226,N/A,N/A,16
17,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:34.369,N/A,N/A,17
18,63,George Russell,Williams-Mercedes,1:35.372,N/A,N/A,18
19,11,Sergio Pérez,Racing Point-BWT Mercedes,1:35.808,N/A,N/A,PL
20,88,Robert Kubica,Williams-Mercedes,1:35.889,N/A,N/A,19
