Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:25.750,1:25.672,1:25.093,1
2,44,Lewis Hamilton,Mercedes,1:25.513,1:25.840,1:25.099,2
3,16,Charles Leclerc,Ferrari,1:25.533,1:25.546,1:25.172,3
4,33,Max Verstappen,Red Bull Racing-Honda,1:25.700,1:25.848,1:25.276,4
5,10,Pierre Gasly,Red Bull Racing-Honda,1:26.273,1:26.038,1:25.590,5
6,5,Sebastian Vettel,Ferrari,1:25.898,1:26.023,1:25.787,6
7,3,Daniel Ricciardo,Renault,1:26.428,1:26.283,1:26.182,7
8,4,Lando Norris,McLaren-Renault,1:26.079,1:26.385,1:26.224,8
9,23,Alexander Albon,Scuderia Toro Rosso-Honda,1:26.482,1:26.403,1:26.345,9
10,27,Nico Hülkenberg,Renault,1:26.568,1:26.397,1:26.386,10
11,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:26.449,1:26.519,N/A,11
12,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:26.558,1:26.546,N/A,12
13,55,Carlos Sainz Jr.,McLaren-Renault,1:26.203,1:26.578,N/A,13
14,8,Romain Grosjean,Haas-Ferrari,1:26.347,1:26.757,N/A,14
15,11,Sergio Pérez,Racing Point-BWT Mercedes,1:26.649,1:26.928,N/A,15
16,20,Kevin Magnussen,Haas-Ferrari,1:26.662,N/A,N/A,16
17,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:26.721,N/A,N/A,17
18,18,Lance Stroll,Racing Point-BWT Mercedes,1:26.762,N/A,N/A,18
19,63,George Russell,Williams-Mercedes,1:27.789,N/A,N/A,19
20,88,Robert Kubica,Williams-Mercedes,1:28.257,N/A,N/A,20
