Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:12.852,1:12.149,1:11.767,1
2,33,Max Verstappen,Red Bull Racing-Honda,1:12.593,1:12.427,1:12.113,2
3,77,Valtteri Bottas,Mercedes,1:13.075,1:12.424,1:12.129,3
4,10,Pierre Gasly,Red Bull Racing-Honda,1:12.991,1:12.385,1:12.522,4
5,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:13.066,1:12.519,1:12.538,5
6,8,Romain Grosjean,Haas-Ferrari,1:13.146,1:12.769,1:12.851,6
7,55,Carlos Sainz Jr.,McLaren-Renault,1:13.221,1:12.632,1:12.897,7
8,11,Sergio Pérez,Racing Point-BWT Mercedes,1:13.194,1:12.776,1:13.065,8
9,27,Nico Hülkenberg,Renault,1:13.186,1:12.766,1:13.126,9
10,16,Charles Leclerc,Ferrari,1:12.229,1:12.344,No time,10
11,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:13.170,1:12.786,N/A,11
12,20,Kevin Magnussen,Haas-Ferrari,1:13.103,1:12.789,N/A,12
13,3,Daniel Ricciardo,Renault,1:13.131,1:12.799,N/A,13
14,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:13.278,1:13.135,N/A,14
15,18,Lance Stroll,Racing Point-BWT Mercedes,1:13.256,1:13.450,N/A,15
16,4,Lando Norris,McLaren-Renault,1:13.333,N/A,N/A,19
17,23,Alexander Albon,Scuderia Toro Rosso-Honda,1:13.461,N/A,N/A,16
18,63,George Russell,Williams-Mercedes,1:14.721,N/A,N/A,17
19,88,Robert Kubica,Williams-Mercedes,1:14.839,N/A,N/A,18
—,5,Sebastian Vettel,Ferrari,No time,N/A,N/A,20
