Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,33,Max Verstappen,Red Bull Racing-Honda,1:08.242,1:07.503,1:07.508,1
2,5,Sebastian Vettel,Ferrari,1:08.556,1:08.050,1:07.631,2
3,44,Lewis Hamilton,Mercedes,1:08.614,1:08.088,1:07.699,3
4,16,Charles Leclerc,Ferrari,1:08.496,1:07.888,1:07.728,14
5,77,Valtteri Bottas,Mercedes,1:08.545,1:08.232,1:07.874,4
6,23,Alexander Albon,Red Bull Racing-Honda,1:08.503,1:08.117,1:07.935,5
7,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:08.909,1:08.770,1:08.837,6
8,8,Romain Grosjean,Haas-Ferrari,1:09.197,1:08.705,1:08.854,7
9,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:09.276,1:08.858,1:08.984,8
10,20,Kevin Magnussen,Haas-Ferrari,1:08.875,1:08.803,1:09.037,9
11,4,Lando Norris,McLaren-Renault,1:08.891,1:08.868,N/A,10
12,3,Daniel Ricciardo,Renault,1:09.086,1:08.903,N/A,11
13,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:09.175,1:08.919,N/A,12
14,27,Nico Hülkenberg,Renault,1:09.050,1:08.921,N/A,13
15,11,Sergio Pérez,Racing Point-BWT Mercedes,1:09.288,1:09.035,N/A,15
16,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:09.320,N/A,N/A,16
17,18,Lance Stroll,Racing Point-BWT Mercedes,1:09.536,N/A,N/A,17
18,63,George Russell,Williams-Mercedes,1:10.126,N/A,N/A,18
19,88,Robert Kubica,Williams-Mercedes,1:10.614,N/A,N/A,19
—,55,Carlos Sainz Jr.,McLaren-Renault,No time,N/A,N/A,20
